Age,Income,CreditScore,AccountTenure,MonthlySpending,TransactionFrequency,AvgAccountBalance,NumProducts,AppUsageScore,SupportCalls
47,88938.67076399113,751.6457149967691,5,3222.444908058139,71,31967.46791793931,1,9.308584256106968,10
37,62818.777711828734,613.0281433184186,11,1881.5033614654735,75,37808.60036162195,7,7.732804291328138,7
63,84185.32221937478,818.4212550172167,15,1197.009793244516,112,13210.471021762642,1,6.997839527340217,5
64,31208.718932476317,669.2734949730257,8,5037.01026153025,76,22585.04009305445,4,6.244493283854009,2
44,63611.66413216726,720.5988763579569,19,2633.248181165088,88,32033.93461170124,2,5.3915311833135835,11
45,62904.7743356333,766.66924933679,8,2666.086520984873,80,24949.283841155568,6,2.6790747367119376,2
27,47615.27070041117,643.720275950287,19,929.2070621499206,103,500.0,2,9.05239409884179,11
26,66262.37659494528,729.5435817768307,18,1765.1668050445128,85,34740.90439867132,4,3.236824018115527,5
44,90792.1369600303,633.7118212867105,10,1422.5912447537162,96,27843.219720706034,6,1.8217798982034468,11
53,46076.95282073758,763.8176948274704,7,3794.7702761671635,109,28909.2311031021,6,7.750136613058257,6
49,79237.08712409876,634.389156126276,9,3105.5603451112624,14,2117.739085199588,1,2.5805398089804976,7
63,37451.538877069834,682.3104189497456,1,1815.3235686321646,90,22285.849020532587,1,4.347063995870585,4
42,102188.89189284918,698.3672420607176,19,3172.600286399457,106,32650.17850106943,1,1.2545643546188177,9
46,75692.00636873418,727.0579861833569,5,2195.7758251107075,61,6791.290926451966,5,2.2336114828640325,5
48,94502.34664517143,798.1085785055927,19,2781.38886157425,101,10691.83175233425,3,2.5588326768392085,11
41,73441.21038187535,652.8818606231306,1,2775.7166646228475,90,32907.18681601394,7,1.4896911497516014,0
27,67812.26355458723,748.3240864564164,15,3004.3206525755186,112,9993.460628440072,1,6.909912609605606,5
37,75858.65880971837,798.2155069180483,16,2859.582308076095,41,16872.366836816902,3,8.533070162228055,8
40,57271.05073291657,689.9440016518951,7,3005.2595813978905,81,4480.720113391324,3,4.359838657293468,9
61,27643.32188883356,646.9920349927825,12,4006.969972582689,95,47299.07850978749,2,8.871188290463806,3
40,68947.98692933585,576.1979756338825,8,3268.6753036882287,68,27809.34147752838,4,2.9201191710411387,9
42,44889.933308004904,792.9965460446638,5,2095.7178847288487,83,16169.075349407503,5,3.9285138120511554,0
48,37966.76169241195,665.3333402045382,10,2382.4567048177905,90,13364.372142016951,3,2.3566329372805157,10
60,72725.8633687722,619.9184900461669,5,3976.2047055964795,98,1574.5306527892026,7,6.585032758770987,8
27,54417.83050200612,598.5001949474142,17,2634.9069459378575,111,18348.498631578863,5,4.7788263178327615,3
21,80554.0881321138,619.8071485765976,5,2051.1778991714805,44,29975.871217850694,2,6.519550121577088,1
52,44221.18462481859,735.1823175936299,15,1742.633989443957,105,7852.788540848993,1,7.8550741485476525,0
33,50583.42046972347,743.4721116604843,13,2827.6457297994966,102,21583.116819445735,6,5.9113271442965365,2
50,83005.92052602787,719.1273122873322,1,1474.1718369453085,112,14489.27338026469,3,6.648673194116091,6
43,65596.85321995217,687.9402696412019,11,4041.754508601168,64,40701.73894363248,4,9.417252829548996,10
39,30453.439181877206,605.2687646299198,1,1254.6179754915042,102,10449.518540367038,6,3.691578786479588,9
52,65155.21765720222,636.2035432458772,11,4273.681270623306,52,31657.338116552455,2,4.232475447705578,1
50,89624.77097177607,613.6028353591234,18,2157.723620953061,103,40910.338939150504,5,7.459330255384032,8
49,50428.45110757066,714.3692603315759,18,1207.915175646813,110,14343.04094333647,7,6.50174965349848,11
49,71961.15392905817,616.2012512682977,16,2727.0108862784514,23,11171.33828524634,1,2.6067961408574334,10
50,43012.2616968819,637.1452333367845,13,1356.353010142853,76,33840.534777869405,5,4.385325790094411,1
36,57264.33450061142,668.9907654200896,7,2541.2461132363123,107,500.0,4,5.210542118122435,4
60,81796.71072900867,579.8119908142191,1,1806.947762080801,37,26458.919586539778,3,4.774508541715504,7
39,64384.63335509947,682.8062858504508,16,3634.0879214429096,48,500.0,4,2.604473274898367,11
38,85785.39725431273,673.5708271378678,1,2664.0995319251588,96,38336.17497749494,5,9.319870826058361,9
21,68506.04808455723,751.0525487577014,17,1073.7990015105581,41,16218.554833124977,5,7.860868855245783,7
34,104374.79354401684,630.8080672979748,6,1783.5561514887936,116,18638.32863886595,6,5.332202488970671,2
22,28701.732615614612,602.0482689012599,2,3345.9366995117553,93,9136.261859634802,4,7.120549254761529,1
48,55656.132998780704,657.5564210245229,17,4044.51052454857,40,500.0,4,9.075544049219696,8
50,38309.324134158975,614.114522393839,6,2445.6702310387795,85,38987.90656448075,4,2.2255672812541407,2
58,39675.01651083501,682.3492755087875,14,1246.7241257573155,92,17434.137374610604,1,3.2533574563627994,7
24,39856.326123879204,568.4039082904036,18,3764.843573021066,25,68131.52910062044,7,5.884311225309805,1
21,63354.5164410244,643.6792757973631,6,3340.67640987205,6,7847.272954106476,5,8.191093342171229,2
28,64526.01869643734,624.2976998106668,10,4067.847501163059,35,10299.588101261015,2,1.3262940589737464,0
49,68549.11849990232,714.0654246251642,18,2848.250942105568,112,6541.338279950407,1,9.856163351767245,10
59,37538.788797108966,631.366117422478,9,1875.2837010437283,101,17357.591611929696,1,5.094159425941575,5
23,53515.50362003419,575.83425448409,8,3120.2661824746956,34,43628.26861676639,1,4.2330802655955075,6
52,40714.107204872635,667.8907941839271,10,2891.595068129898,80,35152.060051605265,6,3.6345199405579467,3
30,78717.63112543432,699.1931684164706,17,1810.1515697847585,48,500.0,7,2.5692103688578447,0
30,42594.64899638053,663.7276884043564,6,2738.366300616887,16,38061.80113695779,7,8.124165180370252,2
39,55725.75696008237,643.3206332468535,14,2265.968933413544,55,30241.869291816918,2,9.59872748271487,8
54,71206.12882646211,639.7062739649442,6,3392.2454139804163,53,27220.817399777345,4,4.722802793608584,4
53,47687.4265100487,686.776881946522,7,3090.4082923785218,28,9736.387498393573,6,9.571786252781106,5
43,73877.56889961308,626.6330750456272,12,1238.0903280625723,28,10851.34552058877,5,8.414178538915309,3
48,91921.59471066298,660.291021715368,3,1117.092904766811,64,22056.008498384013,3,5.329460147286865,0
52,63794.234574510505,725.0267942532424,14,2392.2265917117356,15,11702.560069575844,6,7.066235612135195,4
27,78032.21829136815,601.9206152656612,19,2539.383142455179,17,39689.479761337,3,4.914857612534167,4
49,18531.582221272343,677.3799788155836,16,3413.172128910192,95,11060.664858115117,5,6.0285106739129715,4
28,51418.961463042986,572.6606352321797,7,3115.9646926742666,76,500.0,2,1.5224170331665343,5
21,63698.01633857954,693.6757802005972,8,4250.422771855291,78,500.0,7,7.266371277704798,10
23,38940.698431993864,621.2714473520564,18,1939.3678428694843,76,1430.5494076270152,3,1.4754218003572304,1
44,64152.98670808184,741.1755087818477,13,1870.8567166873518,68,16049.778895650094,1,8.353764522276846,0
43,81198.81112118301,591.383161421279,9,1348.2231932259472,24,23240.990503539862,6,8.424522365145016,1
28,22408.787439799562,706.5247422080605,10,3399.2885377300963,76,20807.006550129372,3,3.1336955880059314,9
57,36218.54268392305,753.2678647115896,9,2526.102620819153,77,26913.63496538031,5,3.9129650293222022,5
23,63696.265415283706,618.1586359147719,15,275.6757796460247,75,16215.79963923979,7,5.331793407024639,4
53,69208.39458880096,628.2869042603036,2,2742.5984532494713,82,16746.39507889045,1,6.369966162392333,4
48,74761.60749819301,623.3482613374041,13,2819.164201380485,32,46277.8996145303,3,3.5861829556779705,11
28,62217.78957775536,650.8482386957418,2,2326.783668702588,6,38080.36356891315,7,6.332377641687326,11
54,69230.24810031618,711.0453079513679,19,2855.9858235501015,47,26124.507228568466,5,3.6800836590636896,5
55,78069.61417081361,645.9497039667726,2,1035.7171609291352,12,33750.05713515841,2,1.499416489639546,9
52,51710.83796459348,612.7425064876186,3,4469.238200920033,17,500.0,5,1.0227479484871806,6
44,47828.27827987158,558.8747776050026,6,2956.3113112911074,89,7661.920716268387,2,1.9103595212658573,8
34,56629.86738130263,776.1168503907438,3,371.5613403056532,115,13516.947289917944,7,8.130256301476164,6
52,63989.75884554826,780.8297378248789,10,2492.923480803869,96,7838.510569714939,7,9.652881811450033,1
63,46834.53113597364,713.6142223693074,6,2988.0642395825375,39,500.0,1,4.842695793530973,5
36,52124.85367053576,631.3769783345009,16,1164.4815100923415,27,26308.157038486854,5,5.614155581049485,8
24,67954.03541014591,724.8621269078988,17,3140.3563348161256,50,40786.216389269306,4,2.3216335216608353,6
57,63155.015620594306,736.922415049584,19,4517.110747610398,19,19807.854155009652,6,5.959282174121413,1
41,56293.257543684835,664.745112115236,3,1726.757127340565,6,29722.730684509796,4,2.3018941180627914,2
34,25178.61379874702,682.4821126399335,18,3014.126435043933,65,19361.99069018654,4,6.500928980789471,7
51,59929.8401598292,753.9060937693696,7,2750.318318790636,119,13375.41785484891,4,9.399328008227684,10
38,40599.92064981915,581.5723185766155,9,3661.9479997748576,80,33787.948385265845,6,2.7612868537273565,8
27,79661.654104118,739.9053693873304,12,2369.3897144510292,68,500.0,4,7.881073462513918,3
30,53825.576934429846,661.4507713186092,5,1219.940048365757,56,500.0,2,1.2115218053649164,8
27,40075.358875549595,613.2453018793369,3,3585.018696369648,40,500.0,5,4.379475171894589,1
53,58769.13452239903,618.1816116023397,11,1291.2872911358277,71,32803.81967414133,7,1.9967365704745814,10
43,85413.99170184383,628.1166719288547,4,4670.633653471534,73,21308.16660329131,1,4.172278974361295,4
41,72616.31698289239,607.3957567939278,5,3172.9232188182004,71,25648.0696887018,4,2.5618322767499517,10
39,64398.34301211868,786.2833384633409,1,1781.3287160615619,51,45153.84490186324,7,4.359744911105986,1
39,33478.09881906287,709.47217631006,18,3830.3819350075096,87,2549.904881732731,4,4.757705254967773,10
56,92432.00199532643,743.8689652165141,12,2488.973159162937,6,38062.555537458014,1,3.7053201050282656,0
49,47567.45651928194,713.7420974970007,13,2234.3133268071724,48,14055.133787770565,1,6.909597545258162,4
38,78675.67825744685,683.6736565082103,9,1682.9567486826822,105,11774.586871298923,4,9.269668461330188,1
22,53492.7424329717,684.4853194019379,2,246.18520056179523,68,21218.305658774054,2,4.605358366947451,6
21,76750.15744966478,656.1492416654082,5,3225.2710844401927,85,23566.04383519793,7,2.731088408275193,7
25,86137.48191750547,661.0530574135897,13,546.2478858188713,82,16841.867906401403,1,3.4365048237638502,1
40,72962.74539815067,595.5137975712265,16,1548.046801778346,32,29154.71451592448,5,8.68600741146732,6
31,75117.0991951988,744.9095690624158,16,3019.4134646203324,95,21278.646152166155,7,6.144757509431331,3
62,58031.220276887354,571.2060028398173,3,1899.1883182053825,58,17010.0257487131,5,5.095099290762615,0
22,51320.67715854378,616.483364568248,4,2688.582244949138,78,13755.737963303283,7,2.34673049358034,10
23,62765.97379571621,800.7220478576367,11,1043.5656232604163,71,23575.196985764742,2,5.047545774914037,2
43,53201.70988461566,688.1703729838896,14,2081.848752234518,40,500.0,6,3.50642803021648,10
32,109344.07421624984,690.662626701812,3,2696.0628459498257,106,3883.042550300179,3,9.488468150680143,11
40,40152.83427018973,718.2403128660637,16,1358.232980877134,67,14488.248962057278,2,8.956630984741581,0
25,80041.70433180819,587.5797504127163,15,4523.636173290305,29,28173.125895343834,4,1.755122876453782,4
57,70343.93669078028,596.3723980117986,10,1735.091304543127,90,52142.75185587286,3,5.649881403351186,7
58,64597.44416247876,653.3063392070692,9,4154.100145619086,52,17610.115461745954,4,3.025525109632049,0
50,89597.7219982768,625.7983425471386,11,2298.63334630424,43,500.0,5,4.696993805718615,8
29,65967.54905202358,675.502642099436,16,617.8293207023753,51,8146.287355515511,1,8.891631984263107,2
54,47301.861605151695,709.1329577181282,10,1135.7190296852168,98,29883.37774388345,7,5.747630678996903,4
64,65834.60754506815,763.3497828722358,17,2711.295146717656,25,5445.768365765785,4,4.007937640336839,8
55,56336.43462189543,728.6653003873755,19,3739.3309030701084,34,500.0,5,2.8709951869449735,4
42,70065.69337633297,620.3433972986627,2,4623.732559150436,96,29805.033524211183,2,8.202923734658402,8
64,76261.47263258997,657.5021553231325,2,2653.8624743119535,35,26973.200913393695,4,6.620662138279124,9
44,42818.241152718605,641.1832897250231,6,1087.3075030065024,30,500.0,5,5.212589143836081,7
37,83906.72236005632,619.006347259259,19,2834.1820966536943,111,6575.099818164785,1,2.957359184766802,6
30,54902.00310263082,605.3494932393301,8,1509.7423919678163,26,38670.05265226243,7,4.008217367414182,10
50,68872.27845364356,779.8587432634724,3,2970.629945433462,25,32792.664051415115,4,9.638590840646668,0
43,72340.60340641392,680.638534593959,14,1370.2305371133405,5,2039.4272629823354,6,5.680809438452509,3
52,67347.7738126126,666.5461876037151,16,200.0,41,500.0,5,4.6062935311892765,8
37,57817.829646948616,709.0554539956581,1,4080.2267915438783,81,24027.768737913073,4,5.692798381134915,9
37,50228.04836014672,712.0247662244943,3,2228.299922385686,89,15558.980071419053,1,8.010896553096478,7
34,54620.10985393317,747.1295392223853,18,2559.592400579898,50,22726.128450906075,7,4.060980428525819,3
29,91303.43865057755,635.3803031979941,9,3696.041649087426,13,29519.929157659073,4,2.6083550883934796,11
60,42682.67125741881,704.1633330123692,6,4754.616051197745,21,5655.958739059668,4,6.26442506505143,0
22,45615.13324074067,625.3295614189503,1,3364.0967825787484,51,13517.81710121152,7,6.986836931329605,9
45,44737.023537125715,668.5905233756763,10,2623.6019394443333,89,6514.122144413015,6,7.414462026626946,3
59,62715.0775983533,683.4045540297233,6,3055.447451335888,99,7051.474505292643,5,8.937888316895167,2
29,29505.891000243882,689.2690397431437,12,2146.260348056035,107,28471.387899866444,3,4.340567086202017,5
42,32928.80287731213,686.6192663508315,4,2543.3372541875674,63,22161.02872016623,7,1.6781940660600263,10
63,54780.90334081484,728.1098589526952,13,2673.836365431021,58,500.0,4,9.62513725267848,4
24,34244.49109403524,644.1806965414537,17,1556.04969183624,90,30876.554628747683,3,4.915107346937276,4
46,35874.57381434397,690.9004563742083,8,2525.408304253452,16,14748.948881327007,2,6.6093175870581815,1
49,34394.631812741216,634.465709628776,3,2940.522223004716,68,31567.481102418828,4,6.996747908154631,11
54,43067.76581733342,850.0,12,3120.42027709066,10,4778.929310806436,3,5.918623378310832,2
43,74624.93013340812,625.2281409341822,7,3024.7885389151775,57,6114.679719535541,2,2.8473177676264307,10
57,79114.15912242165,637.9608407393267,12,893.1697383107512,20,23775.68447160002,6,7.7962874510452735,5
31,98380.01786437212,732.9588846207872,2,3975.1107311195883,94,3553.0986774548765,5,8.233767768736735,1
26,97647.23717026957,654.2320913899305,14,3875.537472944579,9,15876.782438873504,4,5.976780274156958,3
38,75726.25419760894,732.9827676620617,5,2384.621910137453,77,1848.8980646108866,5,5.397050445263574,1
41,80553.55349602064,689.1813556235531,9,3046.610434126521,50,14129.454003925246,2,2.025443648151868,8
62,62622.041813718366,655.8086440067726,11,2240.13547946979,108,19522.186522926535,5,1.7555649534980544,2
56,70397.29704024538,634.8346790525134,5,3402.3491953737594,18,20228.86902351138,5,4.0560836100717585,9
61,98872.0609636634,632.6698063017876,3,1522.8737846399565,48,14528.790931004767,7,3.7976153996565394,9
58,67424.25736113661,656.4607398492354,17,4110.95271434911,67,25000.25450477207,1,9.58290805866944,5
54,83064.77157090479,669.5362208993122,2,3342.649134181548,110,22216.98568268057,2,8.052604681990868,0
37,41312.96782842978,630.0871253945676,1,3370.520549882669,98,18659.500043947948,5,6.9393186573315395,10
57,46675.22551483545,673.4460541888074,7,2373.9365482890194,56,10612.242009333439,3,5.658832801158446,9
45,66241.39195589935,614.3530824399195,14,804.8577940807681,30,36023.65624367763,2,2.5063077765398623,2
58,62998.63340126782,725.3540729957812,5,3560.721640144924,57,25794.308123488914,1,9.806110049658555,7
32,47601.31625190208,736.8417439675978,19,844.5263981169396,113,4458.3670416200675,4,4.37536628416189,4
43,108147.55167862438,637.7404885874881,11,3575.1671922694545,33,29733.258135357388,6,1.9623304220252034,7
62,63451.88207829732,634.3896166930867,2,1573.447339801332,23,33132.404554290144,5,5.444190061441715,1
42,51145.498956306765,690.6750084205923,8,595.5416151632753,51,18776.528610617337,3,8.865982104517748,6
41,63032.3765472126,755.9219655818939,9,2501.199644456237,12,19773.69010888091,1,8.985619015995965,8
47,60508.534052232695,769.1998198551904,3,3919.360660646088,27,500.0,2,1.0986932445080253,6
51,63756.05095782177,595.8354366058239,2,1341.275501897576,110,7348.38385014913,6,8.976661702762598,2
26,28125.65969297934,740.3782897790915,7,4418.841549273791,39,32655.41624528981,6,3.4433579574987268,6
47,85838.93393133732,676.3067997238883,5,3288.08865259681,99,8260.652026961898,5,1.3507512757158078,7
60,86976.588408783,677.468617972368,5,2688.111426839052,57,17602.371167279372,1,8.630112433265868,0
54,89406.41544072972,710.2827419390336,13,1977.250892513065,103,7120.698049013501,1,8.774800803893875,2
32,66508.63517072596,651.1425517750331,6,2060.9231778462276,100,23462.233772475956,3,6.36607971858115,4
27,73249.62120329031,745.8020379264983,18,3016.200674501068,62,25906.138327143377,4,6.169903815667225,11
30,42675.461039855,765.4377363061884,2,3515.2490302228734,9,26307.119926027743,4,8.318082453592774,5
37,76657.9865719478,767.6770566521142,6,1787.8045388174942,20,2909.585605899487,7,8.076785974392518,2
46,65035.75413787878,569.3651127040832,9,1532.1840072582784,21,21600.5316025483,4,9.010949260984336,3
41,50791.867687215155,666.2205638762942,3,2243.40781789376,36,43648.546419828344,7,5.9747270283703315,4
48,77294.8938328168,563.8861649115346,1,4172.354411028813,106,31227.33107726992,6,9.708823834595279,2
22,78068.98072182201,634.0831962833995,1,1039.733991596239,100,21399.968541366336,6,9.965321478400046,3
63,61212.17671349866,536.1500677322206,19,3870.9731736913263,56,500.0,2,2.0489014899876934,4
21,68767.65160256806,707.0159980783692,5,2550.735797911759,24,16259.652828353082,6,8.6458938359871,1
56,39365.65976132879,693.1585781348105,13,516.7130282096623,116,44695.48370971415,6,5.498400319737301,9
46,84863.66874428716,654.043933606594,19,1946.0411181211814,70,39779.10254019648,1,4.488097044698489,8
49,42023.736239301965,632.5311133669819,12,3231.6016875283276,88,26921.27487179693,2,6.517650788944435,9
41,45891.48703841648,698.8418974612202,16,4662.176734048913,115,9210.043818578177,1,1.5036900153580632,7
31,61246.31290861074,619.3146757177342,19,907.1527319421186,86,20784.18473668176,3,5.558150068903719,11
60,82290.32568436919,615.2322731139604,3,200.0,5,31602.212500782887,7,8.83801513024,5
31,82278.97266431322,607.8550278839175,12,928.5366214504761,62,34108.08790443896,7,2.921153645250719,9
56,59903.50756189739,667.769544155681,5,3856.4986094398073,97,24689.30458468744,3,4.837509052924826,10
59,75460.26724507623,645.0615458280342,2,347.50995151789584,97,32825.59524076475,7,9.45532798943388,2
60,26218.83101342208,656.9457188921798,7,4296.704669055264,87,19119.611305057406,2,4.857074540251276,10
55,45613.600197408945,711.3085244011239,13,3957.7707373143044,48,18456.40005364002,2,4.225308690991585,1
54,46020.99121072798,737.79779629157,15,2729.2434904753095,108,13116.274673419965,6,4.964829833110404,6
44,85044.25819519635,767.0288470937531,3,1748.3616275835664,10,26368.05248552497,7,5.675074898658007,7
42,73093.08325816016,683.6082186780975,5,2566.3127509805713,112,35005.10408350733,3,6.68792209718322,9
25,63693.05551809201,700.8553461537662,8,3233.3048225681223,107,30626.658061032285,5,8.206235208250579,0
53,65634.70127658748,691.3307814278548,1,3050.1717576703586,54,1729.4527797183546,4,5.068919851878828,5
56,91366.78552060248,579.5488580711658,8,4587.591247924126,114,2532.885272406853,6,8.357328415811264,6
40,56596.40666986897,657.8181766417348,18,2187.8770602082036,76,36554.59825268696,4,5.803485952168725,8
39,33718.653829319206,658.0941066355601,16,938.9884316524026,92,22648.592206766636,3,4.046324593311799,11
55,81743.90368790609,649.3512304538233,18,727.26315144145,24,23234.722272149887,7,6.921557453074728,2
63,63636.78074410121,677.5436402828698,12,487.2504783290194,18,22896.71950535037,7,7.4595002926914225,1
37,79073.43356331562,666.8311668071403,13,2735.534707042727,9,46274.59252360346,4,6.022440780665388,4
63,59104.70385226985,620.8203941644965,13,2218.7575591330515,45,13305.727727661211,5,1.5095347582125107,9
54,43226.20952592214,670.9384427691768,10,2539.185523473126,44,36749.512035142136,7,2.528945876447424,0
29,68056.43442165953,641.6569761748982,7,1855.5285510325803,38,23504.105364802504,5,3.567679488012054,5
46,60203.501414828606,522.8454363849864,14,1167.7997695327874,84,500.0,1,3.5436304535634378,8
22,63698.845657488186,596.1758647813722,16,3237.203061552943,49,7627.215799810732,2,7.060787202221835,9
29,92331.40988234832,685.3348595487847,15,200.0,75,10894.541244560825,4,1.1651379550626932,8
29,38025.95045230599,745.5134788492466,12,1538.0853186955164,84,36396.62021699175,7,7.801135993445679,6
60,65718.37320951965,534.3678045393041,9,3443.7881919620695,75,38409.46710188866,5,3.3880822732623987,10
37,43620.06619682646,627.7765019747806,8,1418.993887956356,31,25307.807761675096,7,3.7901966159449216,6
21,15000.0,705.8872300396856,18,2970.010503758196,82,12158.400804780566,2,5.751188451495318,7
45,59020.696219555524,732.6917278251901,18,1539.6890853562422,82,6335.2832592464365,2,2.9433304084506178,9
63,60620.45873999614,654.7931863054389,13,1952.9861514036552,48,37063.715279924014,1,8.960241822179748,1
60,72470.44205901517,639.0330584947359,18,3189.9046189657574,37,731.7138662591351,2,1.7683190139390876,5
62,55649.185028321124,753.1826449934116,15,966.5820195242406,37,18441.645736285758,2,4.999441260709584,4
45,30219.992897520562,727.7655623599142,4,3394.333996091615,48,55467.06815480011,6,8.64480042509401,4
59,43551.36845490274,731.5171038845609,17,2555.1045909373197,24,12203.192179435202,3,6.542595049791122,2
55,86339.17673373407,651.9161598505552,5,4007.726640854836,115,924.5265548132993,7,3.630965642583701,2
23,43267.44141418738,746.8216542610207,16,2749.7799659760876,40,500.0,1,4.786841869988146,5
57,91664.51059385014,563.2958760281773,9,1216.6160554247829,11,56060.06634246048,1,7.360249423082632,11
64,80999.68585142767,747.8738054995408,10,4573.593306329483,36,25229.406491833197,4,9.759346690275095,9
64,53644.38791327861,676.0080707934866,18,1316.868466237411,116,6963.865870978318,2,9.0382484654149,9
50,45418.41673794602,687.7360514748689,17,2227.4126990392692,71,17162.95071277374,4,4.081895275441391,6
58,80958.25938261158,623.2848405153513,18,3648.8907123541276,43,10055.662733605272,6,9.983780913590717,0
54,55181.775098127604,571.158419113511,7,244.08667037963414,97,500.0,5,1.0315419717795244,2
32,29086.99720600083,686.4622488675038,4,4227.602776136648,28,31821.761501806803,2,1.2486678022757358,11
39,71246.33241246516,713.0836729754839,5,1118.9388492084236,90,20507.19233592212,5,8.414564636540744,0
57,68345.26895716372,722.1615430891259,16,1954.0006961949132,74,30574.75668076909,3,2.7951641814974684,9
64,82754.12405429556,715.6867157494752,3,2846.629485037211,116,20098.257302387654,6,1.5469234155661677,2
37,66991.89998720594,702.0897017032074,18,2449.952972697519,92,21968.67853697826,2,3.13433265912852,4
30,49017.06045908565,624.5728138284223,14,3447.011270140544,108,500.0,4,4.834901385827742,8
32,85393.57679204267,726.048564351202,15,579.0309148347394,91,33617.71628010992,4,7.575096433900644,2
36,87339.80865357687,617.8626591514803,17,3372.9416245272605,58,3675.353714550969,2,6.61901973896085,9
44,64664.11927970415,746.4238541639081,1,3468.690865328236,42,7518.746346282991,7,3.1385909580437836,9
39,61206.43829065945,674.9610878716296,17,3735.0709950950713,78,12081.915432439757,4,5.52943403290526,8
28,33534.579537897895,676.9574468080709,11,592.4070736403075,84,500.0,7,9.335926948587119,0
51,47849.473153070474,731.9555970983062,17,737.2777194051732,79,11261.652382049771,2,8.33506999285382,5
41,75215.39283918707,740.0881175320483,14,2089.1492204097863,36,10217.238323949063,1,3.9087080634861406,8
37,48854.39399274599,726.2383207370083,19,867.009062436759,49,14332.497966009918,4,9.840381052201266,11
43,30863.24261213355,630.7725290266599,7,335.23852070259545,65,500.0,7,7.377583603916179,4
57,129917.55579200198,725.7601730263132,13,2037.4431313346013,74,33915.63325341958,2,1.562044201001036,10
36,30731.88083146623,631.1126234017731,18,2780.9096337493174,92,25970.848672933593,2,1.316446419597748,9
26,105135.02792868235,727.2740841036596,14,5858.775436353591,101,7039.397069614462,7,2.5156715410902697,1
28,53851.531108034804,594.4902082362642,1,3158.4101848548285,57,11276.803815692745,4,7.550702812451322,4
45,58308.74001712384,674.3791962836981,7,4602.723999879783,55,32572.224931596487,1,2.6536503325818512,0
38,46554.43455624802,630.7465316296598,8,2447.0186963517076,80,16137.874533196706,4,5.603380922879501,8
45,75656.74329475785,732.1961391468816,18,3171.4791914407524,60,1391.9625619439503,2,1.8393410816274858,9
32,31204.515737798312,746.9100064453409,9,2324.6347653606704,31,18746.121948726868,1,9.287975420471756,9
35,23193.419275316563,691.9397908275159,1,5719.747860060266,42,3682.354523126547,5,4.0956455222521075,8
46,92203.43058757213,689.966548636273,17,1677.2909637651303,66,9381.90238816291,3,9.173188509045676,5
61,43920.552023860444,722.2506273488682,19,1840.030839840171,22,19240.638514661154,4,9.5038807771949,10
46,74921.76239079368,747.2668927969471,6,3455.848825187445,113,35828.17197358489,6,1.0551578258231271,8
52,38290.87846207568,682.2386704797296,3,2748.967484367191,107,50349.871163451244,2,5.177216684788588,2
30,74168.42085789164,650.0194805031211,5,1991.005595827461,68,40439.23432073457,1,1.221904501362036,3
36,93670.929975569,718.8360491864292,2,3652.452578485788,81,18922.156417964034,7,9.178234896726153,5
27,49457.572291697674,568.4763577343797,4,2450.6234023226534,108,53860.247017882655,7,5.665667902611182,3
37,21331.177864280377,734.5790923735295,10,2442.163927063134,34,28374.040165524326,7,1.6744961142864714,0
43,93775.8782661981,637.3887830334972,10,2776.698769034669,53,5304.671910294015,1,1.9924905544891018,6
46,78524.88643049783,665.5863280236531,11,419.05517258519376,45,21418.247784842853,5,4.451581220434651,4
41,50528.57532457384,734.9630793870987,16,588.0952098526766,17,10146.250296861854,4,9.462107735856005,7
42,55640.95893462708,655.0694290166185,17,3804.2747351041694,38,1281.41110508173,6,7.236182364112728,8
27,37786.95607500628,718.8445327144882,16,1687.6459948989946,104,2386.6433381268544,7,8.80856979570219,4
34,88405.1386488392,748.3345252444649,7,2340.4583821483657,98,17791.487327383362,1,4.298109817059817,7
35,49305.6878437871,686.6019854028503,16,4434.926363347512,29,31313.089859201114,7,1.3889232959499849,0
27,31625.82924905053,698.6868893494827,3,2394.559052884498,70,36023.04883693851,5,9.768858734839727,0
29,64272.91763024943,672.8338475633768,16,2247.8934230714067,104,1329.231249629287,2,1.1545569159613258,6
28,42799.7327684292,686.9358798238233,8,3575.2931073943473,22,15451.119763683695,7,9.5288648777298,5
43,39399.70848273784,613.0157132029981,12,1782.0821001365684,9,27298.860196025853,5,4.318096814642303,4
49,51398.015924761086,662.3757148065155,3,3943.515075138447,23,22277.87893627415,4,1.0908136451969337,4
38,61727.10631000742,602.7076635810488,17,3550.6695033237756,46,30418.195505703436,7,7.202415085520574,8
51,32377.804881705062,626.0739665283561,18,4696.399834370004,22,13479.594428287142,5,9.824862736282187,0
50,87702.97850424648,559.8230587596702,11,1671.588348067361,36,39093.72852657744,1,9.690631505538333,7
59,73543.19424131575,695.8356892102933,4,4140.369575442896,25,19936.369672864417,1,2.4484331008217657,1
55,52692.74018454538,781.4961299226447,16,3164.910528404712,14,31365.862035818107,3,2.631230254595395,6
38,41933.13027406004,652.6336558915657,17,909.5603395899739,41,14288.394280893459,5,6.089850231576941,5
62,58215.490941666714,737.9080154343428,9,200.0,53,20875.864153077615,2,6.73574343785492,9
59,77988.70081511444,747.541568961015,6,1542.3677414856045,90,500.0,7,7.654761222992791,1
37,74891.68054399359,608.0517659391038,2,2850.817368814903,17,7448.670949370437,6,2.6294532442493277,11
34,81170.08600902357,620.9723649385506,9,3024.817519129369,59,16888.04467200618,6,9.63106378087991,2
